Name;Nationality;Gender;Age;Passport ID;Entry Location;Date of entry
Jed Kilgannon;China;Male;24;444314698;Humberto Delgado Airport;07/04/2020
Nonnah Drohan;China;Male;67;125716701;Beja Airport;23/01/2020
Tristan Rallings;Poland;Male;27;468071142;Beja Airport;15/06/2020
Emmie Hartzenberg;Syria;Male;69;653255689;Valenca Border;14/05/2021
Audy Moorman;Indonesia;Female;34;650729530;Joao Paulo II Airport;26/10/2020
Bo Gilluley;France;Male;77;693845539;Cristiano Ronaldo Airport;13/09/2020
Catlin Barz;Palestinian Territory;Female;64;623752547;Joao Paulo II Airport;17/04/2020
Bucky Simonazzi;Kuwait;Male;61;367172073;Cristiano Ronaldo Airport;15/01/2020
Robby Beckerleg;China;Male;56;221998023;Faro Airport;22/05/2021
Griffith Leavey;Portugal;Male;41;670270701;Elvas Border;11/02/2021
Homere Westman;Poland;Female;76;927278810;Castro Marim Border;22/04/2021
Skipper O' Driscoll;Nigeria;Female;59;403679321;Valenca Border;21/02/2021
Belva Simla;Russia;Male;84;466790203;Joao Paulo II Airport;16/01/2021
Roman Bolf;Greece;Female;25;429974890;Vilar Formoso Border;06/04/2021
Ichabod Werndley;Indonesia;Female;24;942063101;Humberto Delgado Airport;21/03/2021
Jacintha Leahy;Ukraine;Female;57;760535775;Valenca Border;20/03/2021
Marcelline Garlick;Philippines;Male;51;639920810;Humberto Delgado Airport;20/01/2021
Munmro Borgnol;Brazil;Female;79;829141658;Castro Marim Border;20/12/2020
Tiena Lummis;South Korea;Male;70;309259682;Elvas Border;17/03/2020
Margarette Kitchinham;Philippines;Female;30;280066886;Valenca Border;12/05/2020
Hartwell Samweyes;Poland;Female;44;526657238;Humberto Delgado Airport;04/06/2020
Rory Brunning;South Africa;Male;29;300028934;Joao Paulo II Airport;12/06/2020
Frazer Gorring;Sweden;Female;75;276346090;Braganca Airport;19/12/2020
Jandy Adlem;Sweden;Male;28;994634975;Faro Airport;03/01/2021
Jarvis Quincey;Japan;Male;41;652575863;Beja Airport;12/06/2020
Allx Hoyes;Azerbaijan;Male;19;467096744;Valenca Border;10/04/2021
Tiffany Gerrill;China;Female;47;941775786;Sa Carneiro Airport;03/11/2020
Merrick Feldstern;Pakistan;Male;52;937593156;Faro Airport;09/05/2021
Dale Longea;Brazil;Male;61;188091277;Vilar Formoso Border;08/12/2020
Kenny Klemz;Indonesia;Male;21;829465268;Beja Airport;22/07/2020
Kurt Cubbit;Albania;Male;45;741958074;Castro Marim Border;15/07/2020
Jackqueline Aronowicz;China;Female;65;266107138;Cristiano Ronaldo Airport;29/01/2021
Olive Peckitt;France;Female;51;742116827;Beja Airport;18/12/2020
Fanchette Keeffe;Sierra Leone;Male;32;145027786;Faro Airport;01/04/2020
Audra Sweynson;French Polynesia;Male;71;515464854;Sa Carneiro Airport;30/01/2020
Sheree Benam;Poland;Male;61;331518524;Valenca Border;19/08/2020
Linnie Tander;Indonesia;Female;75;216987174;Faro Airport;19/10/2020
Nate Petren;Ukraine;Female;29;427987636;Castro Marim Border;24/08/2020
Abbe Giovannazzi;Indonesia;Female;22;834639500;Beja Airport;04/02/2020
Junia Gilffillan;Samoa;Male;78;457105554;Humberto Delgado Airport;01/02/2021
Freemon Bridell;Russia;Female;54;485702970;Joao Paulo II Airport;08/04/2021
Baldwin Delacourt;Russia;Female;81;428838169;Elvas Border;16/06/2020
Wren Fennell;Indonesia;Male;52;252505969;Elvas Border;14/11/2020
Margalo Gaddesby;China;Female;53;303372661;Braganca Airport;10/01/2021
Denyse Fricker;Philippines;Male;42;541639747;Braganca Airport;20/10/2020
Tasia Crop;China;Male;72;700881638;Braganca Airport;31/10/2020
Rosalia Camm;China;Female;35;509396184;Beja Airport;14/04/2020
Delano Slegg;China;Female;61;967567155;Castro Marim Border;28/02/2021
Fidole Doncom;Japan;Female;32;332910642;Castro Marim Border;12/10/2020
Tully Carslaw;Indonesia;Male;21;743429725;Vilar Formoso Border;13/02/2020
Elli McCourt;Vietnam;Female;72;525181345;Joao Paulo II Airport;01/09/2020
Loralie Joslow;China;Male;43;373101170;Beja Airport;17/03/2021
Minetta Dils;China;Male;46;391794993;Vilar Formoso Border;26/05/2021
Jemmie Ambrose;Poland;Female;85;892269863;Sa Carneiro Airport;19/10/2020
Malcolm O'Kinedy;Thailand;Male;37;452213006;Castro Marim Border;20/11/2020
Heidi Shovelbottom;Russia;Male;67;631008116;Faro Airport;18/10/2020
Connie Dampney;Portugal;Male;63;620246393;Castro Marim Border;13/12/2020
Valma Dewitt;Croatia;Female;28;527271401;Braganca Airport;08/04/2020
Sella Bryden;China;Female;60;448553350;Sa Carneiro Airport;29/03/2021
Nikolai Walne;Canada;Male;83;695752605;Beja Airport;18/03/2021
Boone Rego;Vietnam;Female;41;799682435;Joao Paulo II Airport;13/05/2020
Thebault Rochford;Peru;Male;51;413761514;Faro Airport;10/07/2020
Rikki Voyce;United States;Male;78;696581119;Vilar Formoso Border;15/03/2021
Kristos Lyptrit;Portugal;Female;40;758491655;Valenca Border;29/04/2021
Sidoney Clifforth;Saint Vincent and the Grenadines;Male;69;909738177;Castro Marim Border;28/12/2020
Miriam Cardnell;Czech Republic;Male;57;362573337;Vilar Formoso Border;09/08/2020
Filberte Antonopoulos;Indonesia;Male;20;102227041;Elvas Border;18/04/2021
Tuckie Geraud;Spain;Male;55;967854600;Valenca Border;01/03/2020
Christiana Utterson;Portugal;Female;36;389697529;Cristiano Ronaldo Airport;17/05/2021
Meier Jopson;China;Female;65;606833511;Joao Paulo II Airport;25/09/2020
Brant Kull;China;Male;36;616362628;Sa Carneiro Airport;30/04/2020
Travus Brunnen;Argentina;Female;80;804428493;Sa Carneiro Airport;26/02/2020
Baxter Shailer;Moldova;Male;63;490660219;Faro Airport;16/06/2020
Anastasia covino;Thailand;Male;34;574112882;Castro Marim Border;18/01/2021
Hinda Jenyns;Argentina;Male;70;765859257;Sa Carneiro Airport;17/09/2020
Estele Kingzett;Portugal;Male;30;783518902;Elvas Border;22/12/2020
Etty McCourtie;China;Female;31;314214698;Faro Airport;18/05/2021
Edy Zecchi;Philippines;Male;76;234695627;Elvas Border;24/05/2021
Trstram Restorick;Togo;Female;31;114452212;Sa Carneiro Airport;19/05/2020
Lynette Dennidge;Indonesia;Female;34;400598821;Valenca Border;05/06/2020
Lynea Sterke;Azerbaijan;Female;51;914582229;Vilar Formoso Border;06/01/2020
Mehetabel Latty;Poland;Female;30;852482582;Humberto Delgado Airport;04/11/2020
Karol Gypson;China;Female;65;520411875;Faro Airport;11/05/2020
Elijah McConnal;China;Male;18;661512318;Castro Marim Border;13/09/2020
Isabel Gunningham;Cameroon;Male;36;748879254;Sa Carneiro Airport;15/02/2020
Martino Lethbrig;Laos;Male;65;802713204;Castro Marim Border;29/04/2021
Vina Chancelier;China;Female;61;527683838;Cristiano Ronaldo Airport;02/02/2021
Jelene Curbishley;Indonesia;Male;20;399750290;Valenca Border;12/07/2020
Georgeanne Richings;Kenya;Male;31;662482977;Braganca Airport;06/05/2020
Johnathan Massimi;Indonesia;Female;28;690078126;Faro Airport;04/03/2021
Raff Crady;Philippines;Male;50;183511983;Cristiano Ronaldo Airport;05/03/2021
Jere Rate;Croatia;Female;77;282591546;Beja Airport;29/02/2020
Alphard Mirando;United States;Male;43;613597882;Humberto Delgado Airport;29/10/2020
Constantine Grayne;China;Female;31;678340696;Braganca Airport;20/01/2020
Jerry Labin;China;Male;70;257980594;Braganca Airport;17/02/2020
Park Morritt;Indonesia;Female;50;872348853;Castro Marim Border;16/07/2020
Britteny Gawthrope;Finland;Male;30;506442040;Faro Airport;15/09/2020
Dorothea Gellier;Bulgaria;Male;70;714910880;Cristiano Ronaldo Airport;17/09/2020
Stillman Shoorbrooke;Indonesia;Female;70;350313928;Cristiano Ronaldo Airport;06/02/2020
Gorden Lathwood;China;Female;62;493263907;Faro Airport;06/03/2020
Taryn O'Scanlon;Russia;Male;49;961871721;Castro Marim Border;06/01/2021
Kamillah Tisun;Portugal;Female;39;511681041;Castro Marim Border;09/05/2021
Corina Nelthrop;Russia;Female;61;806709449;Elvas Border;30/01/2021
Candy McCroft;Indonesia;Female;83;815907724;Valenca Border;29/03/2021
Ilyssa Thurstan;Kenya;Male;23;610807548;Elvas Border;29/12/2020
Russ Handes;Indonesia;Male;78;236689268;Faro Airport;24/01/2020
Kim Rickardsson;Croatia;Female;27;660943446;Faro Airport;24/12/2020
Jodee Aldersley;Canada;Female;41;759543761;Beja Airport;18/05/2020
Aurea MacKain;Russia;Male;61;191192933;Joao Paulo II Airport;09/05/2021
Salome Whatham;Nigeria;Male;76;813474821;Castro Marim Border;31/03/2020
Conrado Vittery;China;Female;42;578797490;Cristiano Ronaldo Airport;02/01/2020
Corny O'Luney;Sweden;Female;28;941158897;Cristiano Ronaldo Airport;13/12/2020
Fabe Gabotti;Indonesia;Male;32;961501803;Elvas Border;06/02/2020
Matti Locard;Philippines;Male;30;567369882;Faro Airport;24/03/2020
Carley Klemps;Philippines;Female;64;219808489;Valenca Border;09/06/2020
Cassandry Simoneau;Portugal;Male;44;140765031;Humberto Delgado Airport;18/02/2020
Gwendolen Loadsman;Netherlands;Male;43;213149514;Beja Airport;21/12/2020
Sayre Dalton;Uruguay;Female;31;347548005;Castro Marim Border;16/05/2021
Ruggiero Bromley;Russia;Female;75;690915920;Sa Carneiro Airport;06/10/2020
Lydia Sawyers;Zambia;Female;45;410208658;Valenca Border;24/01/2020
Kristy Havock;Nigeria;Female;84;306030888;Humberto Delgado Airport;12/06/2020
Lou Doore;Portugal;Male;43;870217303;Castro Marim Border;08/08/2020
Clywd Corish;United States;Male;82;404706605;Elvas Border;30/10/2020
Cora Manolov;Indonesia;Female;83;124297106;Vilar Formoso Border;09/12/2020
Valeda Gurley;Russia;Male;43;259032446;Faro Airport;14/01/2021
Jana Pascow;Gambia;Female;64;924486372;Humberto Delgado Airport;09/03/2020
Dinny Tovey;Colombia;Male;82;822618379;Vilar Formoso Border;22/02/2021
Cheston Peevor;France;Male;42;663066527;Cristiano Ronaldo Airport;17/06/2020
Alfonse Wittrington;United States;Female;53;130247804;Beja Airport;23/05/2020
Abba Bartalucci;Japan;Female;64;806498478;Valenca Border;16/03/2020
Gelya Donat;Poland;Female;62;640487898;Braganca Airport;21/01/2020
Kenn Melross;Portugal;Female;36;287430403;Humberto Delgado Airport;19/08/2020
Delia Ebhardt;Jordan;Female;68;653989506;Beja Airport;03/05/2021
Courtney Cressey;Russia;Male;28;400413192;Vilar Formoso Border;11/01/2021
Bronny Joerning;Portugal;Male;21;899682878;Elvas Border;29/07/2020
Holden Chatelet;China;Female;40;464566303;Beja Airport;12/05/2020
Tatiana Heathwood;Russia;Male;20;982543588;Valenca Border;02/05/2021
Henrietta Kenna;Russia;Male;39;425811449;Elvas Border;24/10/2020
Javier Ingre;Thailand;Male;25;259370265;Elvas Border;01/03/2021
Juieta Peschet;China;Male;52;803206084;Valenca Border;25/02/2020
Erena Pitcaithly;Croatia;Female;44;868067863;Elvas Border;04/03/2020
Ranique MacEntee;China;Male;43;300116998;Valenca Border;12/02/2021
Jdavie Llorens;Indonesia;Female;79;144553053;Vilar Formoso Border;24/04/2021
Kate Bonhan;China;Female;31;758913388;Braganca Airport;12/02/2021
Nevil Frear;China;Female;35;628693678;Beja Airport;25/09/2020
Daloris Sawney;Russia;Male;78;359274892;Beja Airport;18/05/2021
Jareb Bagby;China;Male;74;152381810;Braganca Airport;25/01/2021
Hyacinthie Leggate;Indonesia;Female;23;924761004;Beja Airport;23/01/2021
Aubrey Peyes;Philippines;Male;69;630732249;Castro Marim Border;13/04/2020
Marylynne Thewless;Cameroon;Male;52;953861765;Humberto Delgado Airport;05/04/2021
Polly Bricham;Poland;Male;82;807479925;Braganca Airport;21/03/2020
Andreana Collingdon;Philippines;Female;80;960995381;Vilar Formoso Border;04/07/2020
Bogey Costen;Paraguay;Female;45;989417208;Sa Carneiro Airport;20/11/2020
Quincy Viall;Portugal;Male;30;820231704;Sa Carneiro Airport;26/08/2020
Shara Balding;Kazakhstan;Male;27;969814917;Castro Marim Border;17/03/2021
Norean Stoakes;Indonesia;Female;28;386052136;Beja Airport;12/05/2020
Karie Naerup;Saudi Arabia;Female;52;247858140;Valenca Border;27/01/2020
Linnea Golightly;Portugal;Male;26;228734552;Sa Carneiro Airport;21/07/2020
Clareta Maccrie;China;Male;51;880247134;Elvas Border;20/01/2021
Giffard Keuntje;China;Female;35;973590105;Castro Marim Border;03/08/2020
Francene Djuricic;China;Male;19;178291788;Braganca Airport;10/07/2020
Marylee Bruniges;Ethiopia;Female;51;843325986;Cristiano Ronaldo Airport;02/01/2020
Byron MacGiolla Pheadair;Poland;Female;64;681439112;Cristiano Ronaldo Airport;24/11/2020
Curt Jakoubek;China;Female;26;225333607;Faro Airport;19/02/2020
Marsiella Wolfer;Croatia;Male;30;978217271;Sa Carneiro Airport;03/04/2020
Kristoforo Burrell;Canada;Male;84;267915592;Faro Airport;01/06/2020
Jeralee Hawkett;Slovenia;Female;42;260937644;Beja Airport;25/08/2020
D'arcy Haensel;Colombia;Female;54;290332119;Beja Airport;04/01/2021
Conan Fetherstan;Thailand;Male;55;713377540;Vilar Formoso Border;07/11/2020
Anitra Stott;Philippines;Male;59;413434236;Humberto Delgado Airport;06/03/2020
Adaline Terbruggen;Thailand;Female;41;114262002;Joao Paulo II Airport;01/09/2020
Farah Coull;Indonesia;Female;52;620165384;Humberto Delgado Airport;25/05/2020
Albie Badland;Nicaragua;Male;43;315183669;Valenca Border;09/05/2021
Francesco Mellonby;Philippines;Male;25;766457576;Sa Carneiro Airport;04/12/2020
Gaspar Martignoni;China;Male;18;170005897;Cristiano Ronaldo Airport;19/02/2021
Karim Muggach;Philippines;Male;65;201785162;Valenca Border;03/05/2020
Teodoor Griss;Brazil;Female;55;866028045;Beja Airport;10/01/2020
Norine Rizzelli;Mongolia;Female;55;537251110;Valenca Border;19/04/2021
Mehetabel Coale;Mexico;Male;18;402692515;Beja Airport;28/05/2020
Aundrea Foulstone;Indonesia;Female;30;263449566;Vilar Formoso Border;16/03/2020
Maude Garr;Russia;Female;38;106592845;Braganca Airport;30/01/2021
Porter Issacson;Iran;Male;43;862489920;Humberto Delgado Airport;04/06/2020
Bette-ann Suermeiers;Canada;Male;28;974102141;Braganca Airport;23/08/2020
Arie Cunah;New Zealand;Male;56;824163491;Sa Carneiro Airport;06/08/2020
Tyne Ginman;Pakistan;Female;69;259146275;Cristiano Ronaldo Airport;27/03/2020
Thorndike Burrel;Brazil;Male;69;180569640;Beja Airport;11/07/2020
Godfrey Christou;Russia;Female;37;242015218;Humberto Delgado Airport;11/04/2020
Base Bilbrooke;Indonesia;Female;67;126030918;Braganca Airport;03/12/2020
Skippie Brunone;Iran;Female;67;119391709;Elvas Border;13/01/2021
Sallee Lembcke;Argentina;Female;44;209385925;Vilar Formoso Border;23/10/2020
Gabby Silmon;Greece;Female;70;129695771;Sa Carneiro Airport;03/05/2021
Erinn Gulliman;Peru;Male;61;542442913;Castro Marim Border;29/04/2021
Dominga Caush;Mexico;Male;44;926942389;Beja Airport;25/01/2020
Kip Skeleton;Argentina;Male;62;229747191;Vilar Formoso Border;29/11/2020
Kara-lynn Devaney;South Africa;Male;57;709056803;Faro Airport;05/05/2020
Carlee Extance;China;Female;33;454676094;Joao Paulo II Airport;20/03/2020
Briant Mullane;Russia;Female;34;448329468;Joao Paulo II Airport;25/05/2021
Nicki Stening;Indonesia;Female;83;376042860;Faro Airport;12/06/2020
Ranee Cahey;China;Female;47;681299815;Braganca Airport;15/04/2020
Ceciley Cassam;Indonesia;Male;19;366005583;Cristiano Ronaldo Airport;28/01/2021
Aggi Screas;Iran;Female;48;639265003;Castro Marim Border;22/06/2020
Renaldo Keller;Serbia;Female;18;469447237;Sa Carneiro Airport;03/05/2021
Osbert Botcherby;China;Male;30;322831183;Cristiano Ronaldo Airport;07/01/2020
Marcela Batting;Russia;Female;26;746253295;Vilar Formoso Border;12/11/2020
Adria Longbothom;Philippines;Female;23;222351511;Faro Airport;11/03/2020
Bernita Twitchett;Equatorial Guinea;Female;41;164952580;Elvas Border;01/01/2020
Regan Loyd;Russia;Female;54;545305782;Elvas Border;29/02/2020
Adda Whitmell;Czech Republic;Male;20;517400490;Valenca Border;02/03/2020
Erminia Frere;Philippines;Male;49;464230384;Faro Airport;02/09/2020
Burr Blaisdell;Luxembourg;Female;77;942496574;Sa Carneiro Airport;08/04/2020
Muffin Heditch;China;Male;66;767977681;Sa Carneiro Airport;19/07/2020
Gigi Massey;Serbia;Female;39;696236687;Elvas Border;08/08/2020
Valida McBrier;China;Male;32;165849089;Faro Airport;27/11/2020
Stevie Airth;Ukraine;Female;51;840286606;Valenca Border;26/04/2021
Willie Hedgeman;Vietnam;Female;37;466427898;Valenca Border;05/02/2020
Templeton Spurdens;France;Male;33;479249113;Faro Airport;12/05/2021
Riannon Pauletto;Indonesia;Female;41;660374574;Cristiano Ronaldo Airport;13/06/2020
Kelsey Guillerman;South Korea;Male;57;313060087;Vilar Formoso Border;09/03/2021
Minnnie Slyford;Peru;Female;83;463563348;Faro Airport;17/02/2021
Darb Nand;Republic of the Congo;Female;30;989967968;Vilar Formoso Border;11/12/2020
Sarita Adel;China;Male;39;860593843;Beja Airport;14/09/2020
Ariel McVicar;United States;Male;83;640395144;Castro Marim Border;27/05/2020
Tabitha Peascod;Brazil;Male;24;122815860;Sa Carneiro Airport;15/05/2020
Joela Sheals;China;Female;80;827738978;Faro Airport;10/06/2020
Waly Kilbourn;China;Female;68;932060304;Sa Carneiro Airport;13/05/2020
Lucas Sheddan;China;Female;30;995814816;Cristiano Ronaldo Airport;28/03/2020
Herc MacNess;Sweden;Female;32;769404842;Joao Paulo II Airport;26/03/2021
Steward Cocksedge;Iran;Male;23;265189579;Vilar Formoso Border;07/04/2021
Avivah Georgeau;Sweden;Female;83;664741280;Sa Carneiro Airport;07/06/2020
Demott Ivashev;Madagascar;Male;80;370840549;Castro Marim Border;07/08/2020
Jorgan Entwhistle;South Korea;Female;19;135514557;Castro Marim Border;05/08/2020
Blondie Drinnan;Indonesia;Male;73;729784630;Valenca Border;08/01/2020
Karla Grigson;Greenland;Male;25;287332641;Castro Marim Border;01/03/2021
Kylie Bompass;China;Male;19;767169655;Vilar Formoso Border;14/05/2020
Sherm Gummary;Philippines;Male;61;858268469;Sa Carneiro Airport;16/11/2020
Korry Seeman;El Salvador;Female;79;189535294;Castro Marim Border;26/02/2020
Melisent Rockell;Indonesia;Female;75;257998289;Braganca Airport;05/03/2020
Celestia Rubinsky;France;Male;36;553630271;Beja Airport;31/10/2020
Larine Wissbey;Sweden;Male;35;933931049;Valenca Border;04/11/2020
Fitzgerald Ofener;Sweden;Male;74;274843477;Valenca Border;29/10/2020
Maye Padson;France;Male;39;529777546;Faro Airport;27/03/2020
Ivette Sponton;Panama;Male;31;917898615;Valenca Border;25/03/2021
Belicia Trenouth;Thailand;Male;64;624997452;Faro Airport;10/07/2020
Harri Ivatt;Indonesia;Female;56;790407226;Valenca Border;31/01/2021
Kareem Pettiward;Philippines;Male;46;640297491;Joao Paulo II Airport;26/10/2020
Murray Bruckent;France;Male;84;342808689;Humberto Delgado Airport;28/04/2020
Clement Pfaff;Japan;Female;81;631695156;Faro Airport;25/01/2020
Haily Richold;Indonesia;Female;24;904251217;Humberto Delgado Airport;14/06/2020
Alicea Hinners;Sweden;Male;29;446513680;Faro Airport;23/02/2021
Giorgi Dudley;China;Female;31;301029455;Beja Airport;11/01/2020
Alan Ambrogini;Spain;Female;25;619796997;Faro Airport;28/11/2020
Celine Taynton;Jordan;Female;79;811322312;Beja Airport;29/01/2020
Clementius Kobierski;Portugal;Male;48;470327909;Elvas Border;20/12/2020
Trumann Ondricek;Brazil;Female;23;190101787;Humberto Delgado Airport;05/04/2021
Forester Speer;Indonesia;Female;50;815294854;Cristiano Ronaldo Airport;11/03/2021
Maribelle Shilleto;China;Male;20;576019119;Sa Carneiro Airport;10/04/2020
Franzen Eyre;Germany;Male;84;639726760;Beja Airport;25/02/2020
Jamey Benko;Kazakhstan;Female;77;147040550;Sa Carneiro Airport;06/05/2021
Quinta Twell;Portugal;Male;84;556394424;Humberto Delgado Airport;21/05/2020
Cassie Deverale;Portugal;Male;46;627822857;Castro Marim Border;17/03/2021
Tomi Stimson;China;Female;43;773171224;Vilar Formoso Border;24/05/2020
Marris Prebble;Indonesia;Female;67;866113383;Castro Marim Border;20/08/2020
Mina Blance;Israel;Female;55;282743593;Elvas Border;07/01/2020
Hercules Lippo;Indonesia;Male;66;448856706;Humberto Delgado Airport;10/08/2020
Avis Wilsee;Finland;Male;44;699004291;Joao Paulo II Airport;22/04/2021
Hamlen Edgeson;Poland;Female;84;320400697;Castro Marim Border;21/05/2020
Lanny Danielis;Costa Rica;Male;55;864571315;Braganca Airport;11/04/2020
Silvio Dommersen;Brazil;Female;36;491160333;Faro Airport;26/04/2020
Haleigh Gay;Bosnia and Herzegovina;Male;48;461054111;Castro Marim Border;10/03/2021
Annora Filby;China;Female;53;869257979;Sa Carneiro Airport;04/08/2020
Loralyn Kempston;Argentina;Male;47;225429068;Sa Carneiro Airport;22/02/2021
Becki Rudge;Belarus;Female;58;922058438;Elvas Border;06/09/2020
El Poncet;China;Female;21;357801385;Vilar Formoso Border;26/11/2020
Brina Shury;Japan;Male;81;494856577;Valenca Border;19/03/2021
Fania Seleway;China;Female;20;730204121;Sa Carneiro Airport;02/02/2021
Darb De Brett;Peru;Female;74;980818253;Valenca Border;25/02/2020
Ollie Olijve;Philippines;Male;21;735295280;Cristiano Ronaldo Airport;29/03/2021
Alexio Rice;Mexico;Female;53;139785632;Sa Carneiro Airport;14/01/2021
Euell Pechan;Philippines;Female;20;250636660;Humberto Delgado Airport;27/06/2020
Vale Allardyce;Indonesia;Male;57;801380990;Braganca Airport;27/09/2020
Alain Lydiate;China;Female;23;283645127;Humberto Delgado Airport;27/01/2020
Eleanor Widdison;Ivory Coast;Male;32;743464506;Castro Marim Border;18/01/2021
Corenda Bonnar;Costa Rica;Male;20;439383944;Vilar Formoso Border;06/10/2020
Dulcia Pead;Morocco;Male;46;814106037;Castro Marim Border;02/01/2020
Anne Aubri;Estonia;Female;36;211903742;Valenca Border;12/03/2021
Helene Synnot;Indonesia;Female;80;727270800;Humberto Delgado Airport;24/03/2021
Sheela Crotch;Estonia;Female;73;439783008;Faro Airport;15/01/2020
Deanne Wollrauch;Peru;Female;77;904552065;Sa Carneiro Airport;19/02/2020
Caleb Kiehnlt;Uzbekistan;Male;54;274120616;Beja Airport;22/11/2020
Zorine Fancett;Albania;Male;78;853641540;Sa Carneiro Airport;16/06/2020
Orville Brumen;Sweden;Female;39;988745328;Valenca Border;10/09/2020
Callie Apark;Canada;Female;34;695581021;Castro Marim Border;16/04/2021
Chandal Hannaway;Indonesia;Male;82;672249057;Elvas Border;24/02/2021
Cherilyn Haggart;Peru;Female;64;812650626;Castro Marim Border;12/10/2020
Devora Sickamore;Greece;Male;60;661894964;Valenca Border;09/09/2020
Ericka Ipsley;Philippines;Female;57;951263202;Vilar Formoso Border;22/02/2020
Tersina Ingledow;China;Male;78;476281794;Humberto Delgado Airport;19/07/2020
Perla Rubinlicht;Bolivia;Male;60;835458451;Faro Airport;29/01/2020
Lilly Pfeffel;Philippines;Male;80;621117196;Vilar Formoso Border;15/08/2020
Stormy Byrkmyr;Italy;Male;84;941948424;Humberto Delgado Airport;28/05/2020
Katerine Giddy;China;Female;71;849935381;Joao Paulo II Airport;09/02/2021
Ruttger Gonning;China;Male;27;703864165;Valenca Border;25/05/2020
Gilda Palmer;China;Male;68;132506257;Elvas Border;18/10/2020
Hiram Gilhool;Saudi Arabia;Female;48;711819896;Vilar Formoso Border;07/07/2020
Ferrel Halsho;Bulgaria;Male;19;338350479;Sa Carneiro Airport;28/11/2020
Aurelea Masserel;Russia;Male;57;428177405;Humberto Delgado Airport;04/04/2021
Ansley Westcar;Colombia;Female;51;162684275;Beja Airport;26/04/2020
Patin Janzen;South Korea;Male;24;253363630;Humberto Delgado Airport;03/06/2020
Annalise Rippin;China;Female;25;495279923;Braganca Airport;03/03/2020
Sidnee Roisen;China;Male;25;726141423;Braganca Airport;19/01/2021
Flossi Blaza;Brazil;Female;19;227217665;Joao Paulo II Airport;06/10/2020
Cornelius Oakenfall;Indonesia;Male;65;392223232;Faro Airport;21/07/2020
Tessa Blankau;Russia;Female;67;433889368;Elvas Border;12/03/2020
Udell Cufley;Russia;Male;34;239225393;Faro Airport;22/07/2020
Rubin Kielt;China;Female;74;864872172;Faro Airport;30/10/2020
Dorotea Woodruff;China;Male;25;958854672;Beja Airport;24/02/2020
Audie Harbron;Nepal;Male;83;333607746;Sa Carneiro Airport;30/05/2020
Theodora Lysons;France;Female;74;219730772;Braganca Airport;08/09/2020
Rodrique Cordet;Philippines;Female;57;246398169;Joao Paulo II Airport;15/04/2020
Flore Froud;Indonesia;Female;29;752976712;Valenca Border;09/04/2021
Martyn Brassill;Iran;Female;79;875401895;Vilar Formoso Border;28/01/2021
Lonni Joseph;Russia;Female;44;783173895;Sa Carneiro Airport;09/05/2020
Caritta Kynd;Costa Rica;Male;52;474802798;Beja Airport;05/03/2020
Alli Cossell;Macedonia;Male;47;166295912;Elvas Border;15/04/2021
Em Boultwood;Philippines;Female;58;205623797;Braganca Airport;18/02/2021
Samuel Padberry;China;Male;24;772088468;Humberto Delgado Airport;24/07/2020
Irina Foffano;Russia;Male;37;964943378;Humberto Delgado Airport;21/02/2020
Dione Scoines;Afghanistan;Female;76;983064617;Sa Carneiro Airport;29/11/2020
Helaine Wybourne;China;Male;43;835357246;Joao Paulo II Airport;27/01/2021
Milly Clemencet;Indonesia;Male;25;408283428;Faro Airport;29/07/2020
Britte Button;Philippines;Female;42;254205733;Valenca Border;29/01/2021
Kaleena Goodwyn;Bosnia and Herzegovina;Female;67;117715343;Faro Airport;03/07/2020
Marabel Walczak;Colombia;Female;85;801385652;Vilar Formoso Border;21/03/2021
Rurik Spelsbury;South Korea;Male;23;240792582;Sa Carneiro Airport;23/02/2021
Vikki Wonham;Saint Kitts and Nevis;Female;77;252452086;Sa Carneiro Airport;04/03/2021
Sutton Draye;Greece;Female;73;179563180;Cristiano Ronaldo Airport;03/03/2020
Elisabetta de Guise;Japan;Female;24;894112091;Sa Carneiro Airport;01/05/2021
Leonard McVane;Portugal;Female;34;330927267;Valenca Border;08/12/2020
Clarke Varty;China;Female;62;387757588;Humberto Delgado Airport;11/08/2020
Izabel Hanlin;Venezuela;Female;35;323645711;Joao Paulo II Airport;20/02/2021
Muhammad Aspray;Nigeria;Female;34;756215993;Humberto Delgado Airport;01/07/2020
Cordelia Tow;Russia;Female;68;365593403;Castro Marim Border;11/12/2020
Aymer Glen;Vietnam;Male;73;918442468;Humberto Delgado Airport;30/06/2020
Bale De Biasio;Indonesia;Female;71;405315835;Faro Airport;16/04/2020
Leyla Wear;Philippines;Male;85;580647852;Sa Carneiro Airport;20/02/2021
Corney Levine;Indonesia;Female;18;462401544;Beja Airport;30/09/2020
Heinrick Glanert;Indonesia;Male;51;976852435;Faro Airport;28/01/2020
Gaby Duggen;Greece;Male;30;514092458;Humberto Delgado Airport;21/02/2020
Siusan Bootyman;Sweden;Female;52;772258965;Beja Airport;18/03/2021
Louie Parfrey;Russia;Male;26;488772994;Elvas Border;02/04/2021
Brad Campes;Sweden;Female;24;315363546;Cristiano Ronaldo Airport;12/06/2020
Desiri Bellow;Philippines;Female;38;195372069;Joao Paulo II Airport;27/10/2020
Debra Dupoy;China;Male;42;578701605;Castro Marim Border;21/03/2020
Durant Oakenfall;Peru;Male;36;804850884;Elvas Border;23/11/2020
